evaluation,label
建议大家一定谨慎购买，电视机不开机时完好无损，开机后发现明显的裂痕，这么明显的质量问题，与售后沟通了两天，打了几十个电话，仍然没有上门解决！售前和售后服务相差甚远！很后悔，没有购买知名老品牌的产品！必须给微鲸的产品和售后差评！,负面
京东搭售的架子，微鲸不负责安装，京东的客服又把责任推给客户让我们找架子的厂家，架子厂家电话打不通忙音，预约没人管。什么售后，什么服务。电商平台就是这么坑消费者的吗？差评，大家别买这种货。,负面
看一会就断网 没法说 谁买谁后悔,负面
亲们注意啦不要在被骗了，买电视的时候服务对你是真的好，电视遇到问题他们就一个推一个，或者就是400电话他们什么都不管，态度超级差，服务也差根本没有后期的服务。在他们买了3个了而且掉价太快对我们根本买家太不公平，这次发过来的电话屏坏了还要强行让我们收货才给换。收货以后要等10-15天时间太坑了一个小品牌既然这样大家注意啊深有体会。,负面
日日顺的物流不错！四边框架与支架好像不是金属（等待进一步确认），如不是，微鲸确有欺骗式诱购。8.8日同期拍下的挂架、HDMI线、和硅胶套，多次催促，到8.21日还没发货，一推再推——微鲸，你还要不要信誉！！！,负面
我只能说买了个心塞，拿回来还没看就屏碎了，太脆弱了，2千多就泡汤了，还是大品牌可靠些，只说我太衰了，网上买须慎重啊！什么只换不修的说词太坑了误导人,负面
我只想对这个品牌的服务感到悲伤！8/8下单，8/9电视机就到了，第一时间就确认了付款！但是挂架是另外发的！8/11挂架还没有发货，客服说要确认后3-7个工作日才能发货！不能理解，我现在电视机在家但是没法安装、没法看，客服说理解我的心情，要我耐心等待！各位看到评价的亲们，你们觉得客服有理解顾客的心情没？电视机不确认的话就连架子都不会发货！我询问了我购买过的同事，告知我电视经常断网！哎…这就是微鲸这个品牌的服务！无关电视机的好与坏，就冲着这个服务理念，我绝不会再次购买该品牌的任何东西！看到评论的亲，下单前一定慎重考虑呀！,负面
也就是音响好点 其他完犊子 外观难看 送的会员跟没送一样 照样花钱看 不推荐买 价格真的不便宜 曲面根本看不出来 很近才能看出来 **玩意,负面
这个电视什么都好，就是开机超级慢，清晰度还可以，此机整体较厚，慎重购买！,负面
之前买过一台，都有配蓝牙遥控器，这次没有。再说了，和女朋友买的同款电视，她晒单有蓝牙遥控器和猫超卡，而我只有蓝牙遥控器，这样的商家我选择给差评，以后也不会再买了,负面
电视没测试，不评论，就克服这态度前后反差未免反差太大了吧，运费险搁那放着呢，你要挂架麻烦你先确认收货，收完货才能把赠品给你，顾客购买前是上帝，买完是下地。电视怎么样咱们不谈，压根没装起来，就这服务也就别想有什么售后了，小众品牌之所以做不起来并不是产品不行，是服务永远跟不上的。最后吐槽神克服海胆同学，有疑问毛用帮不上，复制粘贴那几句，你能比腾讯客服强多少？顺便提醒想买的各位，买他家电视之前请做好以下准备：1，你今天4000多购买的电视，下一秒就有可能半价2，不确认收货别想拿到挂架，遥控套。虽然他们写的是赠品，但人家有人家的规定。3，别指望客服能帮你解决什么问题，复制粘贴不说，拖都能拖到你抓狂，你要是买回来不是急着装还好，不然就老老实实接受各种霸王条款吧。已确认收货，拗不过这帮大腿，谁叫等着挂架装电视呢，老夫心中的一万只。。。已经控制不住。微鲸，再了个见！,负面
买之前在几家电商中寻找，参数对比认为微鲸49D性价比高、但这牌子没见过。正好迂到天猫促销活动、就决定买它了。到货后、经几天的观看效果认为此电视真不错，外观漂亮、画面清晰艳丽、操作方便、软件安装方便，买得值。,负面
微鲸电视不错，以前没有听说过这个牌子，淘宝推荐才了解的，好几个牌子相比，觉得性价比高，看评论都说好，是专做电视的新秀，这个价位这个配置，别的牌子绝对买不了。画质声音都不错，希望它的质量禁得住时间的考验，客服还行，有问必答，有时慢一点，可能搞活动太忙，可以理解，希望微鲸质量售后都很棒，,负面
显示出色、资源全面、质量很好、性价比高，赞一个。买的时候还有一点顾虑，家里人都不知道这个牌子，但使用了一周多了，感觉非常好。,负面
安装费要169，最坑的是打雷就没图像了，然后又好了，我去,负面
差评 服务态度差 搞活动还有内幕,负面
差评 绝对的差评 刚买来 开机没事 然后签收过后看了一会 屏幕左上角就出现竖条彩纹不断闪动 打电话反映情况 两天后才给解决 说只能换机 采集完 证据 然后换机 要7-15天 无语 你让我看什么啊 质量问题 大家谨慎购买 毕竟新牌子质量保证不了,负面
从来没有遇到这个样子的服务，货送过来连确认有没有损坏的程序都没有，更别说安装了，放了好多天，今天才闲自己装，弄了半天，遥控器跟电视都连不上…,负面
电视不错，不过后悔了，担心内存小将来会跟手机一样卡！,负面
电视机不咋地，画质、音色都不好，服务态度也很差。 电视买了能有20天了，到现在发票还没给我开出来，说是财务统一开发票，一问就是正在沟通中，请耐心等待。不知道要我等到什么时候，需要买电视机的朋友，不要轻易相信这家店，购买别的牌子好了，有种被欺骗的感觉。,负面
电视机挺好用 还可以放大图像 可下载直播 就是没有电源开关 赠送的会员基本用不上,负面
电视机一般，低端机不要求那么高咯。,负面
电视已经收到，但微鲸售后很差；安排一个不是网点的人来调试……打电话给微鲸客售后，售后人员说只要会弄电视的人都可以调试……一点责任都没有？,负面
非常差，8月8日1元预购的电视礼包，说不发就不发了，真是非常差劲，真后悔在这家店买东西，大家不要再来了。,负面
鬼迷心跳买了微鲸这个破电视。质量非常差，刚买就内屏爆裂了，开机特别慢，wifi超级不稳定。宣传讲的一年内只换不修全是骗人的。上当后才了解到微鲸电视是TCL代工生产的，上门来我家处理的售后是委托海信电视的，完全没有保障，彻底是一家垃圾公司。大家可以上网查一下，无论电视机质量还是售后评论查的贴子比比皆是。这是本人真实的教训，大家千万不要买。,负面
还可以一般般,负面
"很久没看电视了！ 小孩过暑假老妈带来，突然买电视有些不知所措！ 转了实体的苏宁和国美都太贵、京东的各种坏屏，翻新机，不敢买了！ 32的基本没人买了！国人这都怎么了！ 网上买大件头一次，心里一直忐忑不安，生怕买来问题机， 翻来覆去买微鲸电视吧！49寸的A53处理器，mali450,2G内存16G存储4K2160P性价比高,蛮好！实际的使用一般般了，估计各个厂家内容都半斤八两，不好用！ 店家的服务蛮好！有问必答！",负面
就说一个点，严重欺骗消费者。根本不支持HDR，只是能播放有HDR效果的视频罢了，没卵用，我是买来专门接PS4pro的，结果得了，白买。其他都还行，性价比是可以。,负面
烂的不行，不开电源看不出来，一接电源就是个烂屏，虽然便宜，但是买个破烂，不值得。本来要求就不高，放在卧室里偶尔看下，结果太失望了。烂电视烂电视烂电视烂电视烂电视烂电视烂电视烂电视烂电视烂电视烂电视烂电视烂电视烂电视烂电视烂电视烂电视烂电视,负面
你们听说过喝多了清空自己的购物车吗[doge][doge]，反正我就是[允悲][允悲]，现在后悔死我了我的天呐[挖鼻]，简直被微鲸电视耍到没脾气[微笑]。现在我除了发下微博发泄，什么都做不了[可怜]。,负面
送货快，但是再打微鲸电视安装热线时候，热线服务生直接给你说，要用微鲸自己挂架，如果因为挂架出了问题他们不管。弄得心里不舒服。还没用他家电视就在扯皮。感觉不好。,负面
送了一年会员，屏幕很一般吧，价格可以,负面
未送货入户！所谓的赔偿积分是个骗局。,负面
效果一般般。,负面
一般！,负面
一般，电视声音小，物流速度慢，画质还行，礼包和电视不一块发，并且会要求你先确认收货，才会给你发礼包，重点是等你确认收货，运费险会失效.....礼包迟迟不发，尤其是等着上墙的朋友们，电视会一直不能看，等礼包到了，电视可以上墙了，一般情况下，七天已经过去了。。。。。。。总体电视说得过去，售后一般般.. 一般,负面
一般，反应不是很快,负面
一般，画质不是太很好，声音可以,负面
一般，塑料外壳，我同买的49的微鲸反而是铝合金的,负面
一般吧 ，开机慢的要死，还不能看直播 下了看直播软件看起来也卡，不要说我网不说一百兆光纤,负面
一般般吧，毕竟价位在哪里摆着,负面
有时候会死机，画面卡在那不会动，还有界面真不行，乱七八糟的，这电视只能说一般。,负面
只能给三星，之前买了两台微鲸55D，都不错。这次活动又买了一台，客服说可以送挂架，但是要先确认收货。好吧，噩梦一样的经历就这样开始了。收货以后联系客服，说活动不送挂架。再联系又说送。等了一星期没有。结果说是客服搞错了，是客服个人错误。微鲸不负责。要求退货还要自己承担运费。虽然最后解决了，挂架还是送了。但是整整耽误了一星期多。对这次购物的感觉极其不好。,负面
只能说一分钱一分货吧，比较真的很便宜，但显示效果真的一般般，只能出租屋短期使用吧，家庭还是要买大品牌比较好。,负面
总结……差，开始问客服也用的不耐烦，电视很快收到，这是物流的速度，但是礼包官网一直找借口搪塞，不肯承认错误，或者老板没有专业培训客服吧，或者肯定是。现在怀疑电视也会出现问题，不知道哪些好评哪里来的，表示很怀疑？,负面
最差的一次购物，电视机清晰度很差，而且售后和物流也不行。最不满意的就是他们的物流，找物流公司之前不能先网上百度一下信用吗？网上一片说他们家物流差的声音。而且明明没有到我的收货地，也没打电话，说是联系我才没有配送。物流图能说明一切。申请退款还不给退。,负面
999买的，还带一年会员，性价比真的无敌！系统不是很稳定，收到电视第二天就死机了，必须拔电重启，有的时候还会莫名其妙的卡在那里好长时间。厚！真厚！特别厚！,负面
电视还不错，就是安装要100元，还要用他们的挂件，果断自己安装，新机需要更新数遍，不太方便，还在更新中,负面
电视整体不错，送会员、礼包，性价比挺高。画质清晰，整体厚度也挺薄，就是屏幕与边缘的缝隙比较宽，宽的我都无力吐槽了。看了一段时间，期间出现过俩次遥控器突然失灵，最后重启电视恢复，不清楚怎么回事，咨询客服让恢复出厂设置，恢复后暂时没有失灵过。我想应该是系统问题，望以后优化。客服回答问题及时，虽然专业问题回答的不够专业，但服务态度挺好。,负面
发货快，送货上门，当场拆箱验屏幕；小米刚出了32寸1099元，最近降100元，但是要预约，所以买了这款；比小米32寸款好的就是内存8G喇叭声更响送一年会员；缺点如下：电视机太厚不够薄，系统不好用不够人性化爸妈嫌麻烦，安装的直播软件设置开机重启，不能自启！,负面
试看了一晚，视频资源很给力，但系统不太好，开机太慢，？,负面
送货隔日到，日日就顺了！通电安装加钱一百人，开机时间有点长，视频切换转圆圈，不要说是网络，60电信网，系统还要加强，运行内存不高哦，够用，声音还可以，图像处理清楚。rnmmp.,负面
用了三天了，什么什么，家里连了机顶盒，用的那个av连接的，今天，在芒果应用里面看电视，自动弹到av里面，退出，过两分钟，又弹进去，什么鬼,负面
1 电视清晰度可以接受 如有更高要求的不建议买 2 电视开机忒慢 3 抢购的时候没注意发票信息，给公司买的这些还得自己找发票 4 玩了一下里面的游戏 ，卡死两次 5 999抢购的 也就这样了还是不错的总体来讲,负面
按键反应有点慢，有时卡住了。一般来说够用吧！,负面
除了偶尔卡一下，突然断个网，再其他的的都挺好的，但是我感觉这个电视不怎么不耐用，刚买回来第一天就卡死了，按什么键都不好用，只能强制把电源断电，然后第二天又卡，过几天还突然自己断开网络连接了，又必须要重启，拔电源才行，只把屏幕摁死是不行的，不过我家狗狗很喜欢，不知道为什么。,负面
电视倒是不错，也挺便宜，但是偶尔会出现卡屏现象,负面
电视还不错，挺大的，没有想象的有多智能，反应还是有迟钝,负面
电视还行 就是有些时候有点卡，但物有所值。,负面
电视卡，遥控器就不能用了。怎么回事,负面
电视挺好的，暂时没什么问题，反应有点慢，内存加1g就完美了,负面
电视外观不错，颜值也可以，55寸放到3.5米客厅感觉好大，家里没网没怎么试，但是微鲸系统UI急需改进了，界面切换响应时间太长，不知道是D2ua这样还是微鲸系统都这样。画面效果暂未测试，不好评价,负面
反应超级慢，都怀疑是不是质量有问题！！！！！?????,负面
还不错！用了一段时间！偶尔会有点卡屏！,负面
还可以，就是系统反应有点慢，感觉不如乐视好用！,负面
好用，便宜很多，遥控操作方便，就是太卡了，开机慢,负面
很清晰，但有点卡啊,负面
画质非常差，开机动画都能看到颗粒，打开菜单的响应速度也挺慢的，像个用了几年的老爷机，看不出智能电视应该有的样子。安装个别APP平台，无法播放视频，售后也说不出所以然，就发了几句“我们解码功能强大xxx”广告词，不解决问题。太麻烦了我就不退了，但是以后看到这个牌子都会绕道，也会告诫身边人不要碰这个牌子。 客服像个冷冰冰的机器，对退货流程不熟悉，叫我打客服电话问。我打电话，那边让我到天猫客服问，被踢皮球。说不清楚100元体验费和退货费的区别，说不清楚退货是上门收件还是自己寄件。,负面
架子是艾美df600，支架较长更稳固，下边刚好与电视底部平齐，我自己装的，完美。电视色彩还行，有几种模式可换，反应有点慢，我恢复出厂设置后还不错的，当然要乔布斯的流畅度那就别想了。高性价比的一款电视，我是放弃暴风tv的假4K转投微鲸的。,负面
卡，慢，死机，闪退,负面
开机很慢，有点卡,负面
看起来是挺好的啊，可我第二次开机就卡这界面至少三分钟，可这还不是最离谱，最离谱是昨晚看电视时候，第一集切换第二集的时候，只有声音没画面，还要我用遥控退出，重新选择进入才有画面，我对此相当的无语，入手才两天啊 让人更不爽的是，说有语言识别，遥控要自己选配，就像你请我吃饭，你只有饭没菜，菜要自己花钱买一样,负面
没过一个礼拜又降价100？8.8还要抢，我特么订了晚上十二点的闹钟，营销我不需要这样吧？忽悠人，真的，恶心死我了，机器整体不错，可以，系统连续操作略微有些卡顿。片源不多也不少，整体系统的配适度给90分。蓝牙遥控器挺好用，就是有点糙啊，比小米的好点，.京东我无fucccck可说。,负面
清晰，不过比我前几天买的小米4a卡，当然价钱微鲸便宜，有一个问题就是wifi断掉，无线网络就什么也看不见了，实在郁闷，只能重启，不知道什么问题，见了很多的机顶盒，智能电视，没见过这个问题，希望厂家注意下，改进下，总体满意。,负面
体验几天说下电视机后背是塑料的有点厚不厚薄，支架不够稳固，稍微碰到估计会倒，没有安全感，还有画面清晰度一般，四个角都有漏光现象，还有发现一个问题看电视快进的时候有点卡顿，卡顿会显示黑暗色 过几秒才恢复正常画面，反应不够灵敏，偶尔卡顿，有时候看电视会看到画面有点晃动的感觉，跟我买的乐视差了许多，价格多了几百而已，乐视各方面比微鲸都好些，微鲸2898买的，天天关注这个价格，这个电视电视价格经常变动，比这个价格还低的话估计心都碎嘞，?，……哎，总之希望电视能耐用些吧,负面
微鲸电视还是很不错的，6·18后一天买的，价格挺优惠一千七百一十六，一年会员，没有语音遥控器。屏幕挺好的，画面显示清晰，色彩很舒服，不过浓郁也不泛白。会员内容挺丰富的，想看的内容都有且都能正常播放，比如吐槽大会、中国新歌声都有。不过也有不足，比如处理器一般，GPU也一般，有些电视画面会有拖影，内存组合1GB+8GB，有点过时了，可能是内存小的原因系统偶尔会有卡顿。不过这个价格有这样的电视，我挺满意的，希望微鲸电视继续加油,负面
一般，反应不是很快,负面
用了半个月了，说下感受 1，刚到货用了移动硬盘看1080P电影有点卡顿，升级后就不存在了。 2，尺寸比之前长虹43得尺寸要大一点。 3，最满意的就是第三，太清楚了，太清楚了！ 4，唯一不满的就是这个会员不够给力啊，腾讯好点自制剧看不见，比如鬼吹灯，权游也看不了，前几季也看不了 总的来说很满意，系统虽然没小米的反应快，但是也没慢多少，小米现在已经令我恶心了，无处不在的广告，自动下载的小米软件，无耻至极！这点上，小米就像是老人变坏！希望微鲸以后不要这个样子！,负面
用了两天，界面交互性很好。 送了微鲸一年会员。 和腾讯合作有一些片源。 自己可以安装很多应用。 可以看英超了。 唯一的问题：有时候看蓝光会卡，可能是电视的WIFI模块适配有问题,负面
这个最重要的显示屏不很好，是京东方的，没仔细看，大意了！！！去年50寸的还可以。缺点： 1、图像不是很清晰； 2、音箱系统音质太差； 3、播放影片时不时有卡顿。 4、商家说的纤薄机身仅仅只是一条边框，电视机根本不纤薄！ 别的目前还行。,负面
1 电视清晰度可以接受 如有更高要求的不建议买 2 电视开机忒慢 3 抢购的时候没注意发票信息，给公司买的这些还得自己找发票 4 玩了一下里面的游戏 ，卡死两次 5 999抢购的 也就这样了还是不错的总体来讲,负面
1.开机3分半，但是没有广告，虽然无广告，但是开机也太慢了点吧，热开机就很快，几秒钟。 2.进入系统后，反应挺快的。 3.手机可投屏，我的是苹6sp，且电视遥控器还可以控制进度，挺好。 4.很清晰，亮度好，语音遥控器实用。 5.mac book air也可以投屏，但是有点问题，不知道哪里要设置还是怎么样，体验不好，学习中。 6.屏保挺好看的。 7.音质也还可以。 8.手机可以联电视，适合放手机里的歌。 就是开机慢了点，可能是安卓系统的通用问题。,负面
8号晚上下单.九号下午到货.相信京东.电视机是4k的好用.就是开机有点慢,负面
999秒杀的，还不错，就是开机有点慢，画面质量一般。不错还是超值了。,负面
包装不错;机器轻薄，比以前的老液晶电视轻多了;送货师傅给测试了下，能正常开机，但是开机有点慢;觉得自带支架放桌上不好看，买了挂架自己安装上了;网络连接有问题，用有线连接速度竟然还不到2m，用无线峰速最快都要一百了……测试了下节目，还比较不错，等空了测试屏幕，响应，再装点app测试下,负面
标的4k高清跟普通的高清没什么区别，假4k，启动时有时要三四分钟才启动，太慢了，一般般这电视。,负面
产品本身什么都满意，就是有几点：1.开机贼慢 2.内置应用商店的应用少的可怜 3.影视资源也不算多 4.遥控器比较寒碜都没有带滑滚 5.厂家的客服不咋地，一个互联网企业问点小问题都不专业怎么立足！,负面
除了开机太慢其他都很好,负面
第二次开机速度还是很慢，5分钟还没开机，不知道是否正常。画质还是不错，价格便宜。,负面
电视不错哦，很薄，屏幕清晰，音质也好，唯一不好的是开机速度稍微慢点。京东的送货速度就是快，很满意。,负面
